"Estamento","Grado","Titulo.Oficio","Funcion.Cargo","Unidad","BrutoHaber"
"PROFESOR HORAS CLASES","S/G","INGENIERO COMERCIAL EN ECONOMIA","HORAS CLASE","DPTO DE ECONOMIA",109636
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",261026
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",789755
"PROFESOR HORAS CLASES","S/G","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",1202649
"ADMINISTRATIVO","16","ADMINISTRATIVO CONTABLE","ADMINISTRATIVO CONTABLE","ADM.GRAL. FONDO SOLIDARIO CRED",685317
"PROFESIONALES","13","DIRECTOR CORO USACH","DIRECTOR CORO USACH","DEPARTAMENTO DE EXTENSION",1201895
"PROFESIONALES","14","TECNOLOGO EN CONTROL INDUSTRIAL","ANALISTA","UNIDAD DE ADQUISICIONES",1147781
"AUXILIARES","21","AUXILIAR DE SERVICIOS","AUXILIAR DE SERVICIOS","VR. DE APOYO AL ESTUDIANTE",506896
"TECNICO","17","TECNICO","TECNICO","UNIDAD DE GESTION DEL CAMPUS",605004
"ACADEMICOS","4","DOCTOR EN ESTUDIOS SOCIALES DE LA CIENCIA Y LA TECNOLOGIA","ACADEMICO","INSTITUTO DE ESTUDIOS AVANZADO",3170986
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL DE INDUSTRIAL","HORAS CLASE","DPTO  INGENIERIA INDUSTRIAL",562622
"PROFESOR HORAS CLASES","S/G","PROFESOR DE MATEMATICAS","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",1240616
"PROFESOR HORAS CLASES","S/G","DOCTOR EN MEDICINA Y CIRUGIA","HORAS CLASE","ESCUELA DE MEDICINA",465845
"PROFESOR HORAS CLASES","S/G","MATRON (A)","ACADEMICO","ESCUELA DE OBST Y PUERICULTURA",442158
"ACADEMICOS","6","MATRON (A)","ACADEMICO","VICERRECTORIA ACADÉMICA",1283494
"ACADEMICOS","6","DOCTOR EN CIENCIAS APLICADAS EN LA OPCION DE NANOCIENCIAS Y NANOTECNOLOGIAS","ACADEMICO","DEPARTAMENTO DE FISICA",2604626
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN MATEMATICA Y COMPUTACION","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",1012813
"ACADEMICOS","6","DOCTOR EN FÍSICA","ACADEMICO","DEPARTAMENTO DE FISICA",2640785
"ADMINISTRATIVO","12","SECRETARIA ADMINISTRATIVA","SECRETARIA ADMINISTRATIVA","DPTO  INGENIERIA INDUSTRIAL",805921
"ACADEMICOS","4","MEDICO CIRUJANO","ACADEMICO","ESCUELA DE MEDICINA",1563080
"ACADEMICOS","6","DOCTOR EN FARMACOLOGIA","ACADEMICO","DPTO. DE INVEST. CIENTIFICA",2568466
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO INGENIERIA EN MINAS",161113
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","UNIDAD PROMOCIÓN DE LA SALUD",163698
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","ESCUELA DE ENFERMERIA",170559
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN GEOMENSURA","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",58159
"ACADEMICOS","6","PSICOLOGO","DIRECTOR ESCUELA DE PSICOLOGIA","ESCUELA DE PSICOLOGIA",4205164
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO  INGENIERIA INDUSTRIAL",130225
"PROFESIONALES","9","PROFESOR DE INGLES","JEFE DE SECCION","DPTO LINGUISTICA Y LITERATURA",1661214
"PROFESIONALES","12","RELACIONADOR PUBLICO","RELACIONADOR PUBLICO","DEPARTAMENTO DE COMUNICACIONES",1365283
"ADMINISTRATIVO","13","SECRETARIA DE DECANATO","SECRETARIA DE DECANATO","DPTO CONTABILIDAD Y AUDITOR",837685
"PROFESOR HORAS CLASES","S/G","PROFESOR DE INGLES","JEFE DE SECCION","DPTO LINGUISTICA Y LITERATURA",415103
"PROFESOR HORAS CLASES","S/G","MASTER EN DIRECCION DE ADMINISTRACION Y FINANZAS","HORAS CLASE","DPTO DE ADMINISTRACION",659243
"PROFESOR HORAS CLASES","S/G","MASTER EN DIRECCION DE ADMINISTRACION Y FINANZAS","HORAS CLASE","DPTO DE ADMINISTRACION",391536
"PROFESIONALES","13","BIBLIOTECOLOGO CON MENCION EN AUTOMATIZACION DE UNIDADES DE INFORMACION","ENCARGADO DE ARCHIVO CENTRAL","SECRETARIA GENERAL",1410304
"ACADEMICOS","6","ACADEMICO","ACADEMICO","DPTO. DE INVEST. CIENTIFICA",2532307
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL MECANICO","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",1342896
"ACADEMICOS","6","ABOGADO(A)","ACADEMICO","FACULTAD DE DERECHO",636049
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL MECANICO","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",445407
"ACADEMICOS","4","MAGISTER EN CIENCIAS MENCION COMPUTACION","ACADEMICO","DPTO MAT. Y CS. DE LA COMP.",3339876
"ACADEMICOS","4","MAGISTER EN HISTORIA","ACADEMICO","DPTO. GESTION Y POLITICAS PUB.",3128763
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PEDAGOGIA UNIVERSITARIA","HORAS CLASE","DEPARTAMENTO DE BIOLOGIA",191994
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","UNIDAD PROMOCIÓN DE LA SALUD",101190
"PROFESIONALES","13","DOCTOR EN BIOTECNOLOGIA","HORAS CLASE","UNIDAD DE COORDINACIÓN INSTIT.",946966
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ARTES. CON MENCION EN TEORIA E HISTORIA DEL ARTE","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",614156
"PROFESOR HORAS CLASES","S/G","DOCTOR EN BIOTECNOLOGIA","HORAS CLASE","DPTO. QUIMICA DE LOS MATERIALE",531541
"PROFESOR HORAS CLASES","S/G","DOCTOR EN BIOTECNOLOGIA","HORAS CLASE","DPTO. QUIMICA DE LOS MATERIALE",538222
"ADMINISTRATIVO","10","ADM ESPECIALIZADO EN PEOPLESOF","ADM ESPECIALIZADO EN PEOPLESOF","UNIDAD DESARR. PROYECTOS TECN.",874454
"PROFESIONALES","6","MAGISTER EN PSICOLOGIA SOCIAL APLICADA","ANALISTA DE PROYECTOS I","DPTO  INGENIERIA INDUSTRIAL",2154449
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PSICOLOGIA SOCIAL APLICADA","ANALISTA DE PROYECTOS I","DPTO  INGENIERIA INDUSTRIAL",211257
"PROFESOR HORAS CLASES","S/G","MECANICA INDUSTRIAL","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",1012813
"ADMINISTRATIVO","20","ADMINISTRATIVO DE APOYO","ADMINISTRATIVO DE APOYO","FACULTAD DE DERECHO",545788
"PROFESIONALES","10","ANALISTA DE CALIDAD","ANALISTA DE CALIDAD","DIRECCIÓN CALIDAD Y SISTEMAS",1475252
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL INDUSTRIAL","HORAS CLASE","DPTO  INGENIERIA INDUSTRIAL",59189
"PROFESOR HORAS CLASES","S/G","MASTER PRACTITIONER EN PROGRAMACION NEURO-LINGUISTICA","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",1031796
"ADMINISTRATIVO","12","ASISTENTE DE LABORATORIO","ASISTENTE DE LABORATORIO","VR. VINCULACION CON EL MEDIO",940377
"PROFESIONALES","8","KINESIOLOGO(A)","ANALISTA GEST. II COORD UNICIT","UNIDAD DE PROYECTO UNICYT",1701190
"PROFESIONALES","13","PERIODISTA","PERIODISTA","DEPARTAMENTO DE COMUNICACIONES",1188565
"PROFESIONALES","13","BIOQUIMICO","ENCARGADO DE LABORATORIO","DEPARTAMENTO DE BIOLOGIA",600211
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN FISICA Y CIENCIAS NATURALES","HORAS CLASE","DEPARTAMENTO DE FISICA",1031796
"ACADEMICOS","6","DOCTOR(A) EN ESTUDIOS AMERICANOS EN LA ESPECIALIDAD ESTUDIOS INTERNACIONALES","JEFE CARRER LIC LING APL TRADU","VICERRECTORIA ACADÉMICA",2889432
"PROFESIONALES","8","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","JEFE DE LABORATORIO","DPTO INGENIERIA ELECTRICA",1958099
"PROFESOR HORAS CLASES","S/G","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","JEFE DE LABORATORIO","DPTO INGENIERIA ELECTRICA",616967
"PROFESOR HORAS CLASES","S/G","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","JEFE DE LABORATORIO","DPTO INGENIERIA ELECTRICA",308485
"PROFESOR HORAS CLASES","S/G","KINESIOLOGO(A)","HORAS CLASE","FACULTAD DE CIENCIAS MEDICAS",161283
"PROFESIONALES","12","TECNOLOGO EN ADMINISTRACION DE PERSONAL","PROFESIONAL","UNIDAD DE ADQUISICIONES",1542118
"MEDICOS Y DENTISTAS","S/G","MEDICO CIRUJANO","MEDICO GINECOLOGO","CENTRO DE SALUD",366504
"TECNICO","18","TECNICO","TECNICO","DEPARTAMENTO DE EXTENSION",467599
"TECNICO","17","EJECUTIVO DE COBRANZAS","EJECUTIVO DE COBRANZAS","ADM.GRAL. FONDO SOLIDARIO CRED",653407
"ACADEMICOS","4","INGENIERO CIVIL EN ELECTRICIDAD","ACADEMICO","DPTO INGENIERIA ELECTRICA",1606647
"TECNICO","14","COMPRADOR","COMPRADOR","UNIDAD DE ADQUISICIONES",668676
"PROFESOR HORAS CLASES","S/G","MEDICO CIRUJANO","HORAS CLASE","FACULTAD DE CIENCIAS MEDICAS",125329
"ADMINISTRATIVO","16","CONTADOR GENERAL","ADMINISTRATIVO CONTABLE","VR INVEST. DESARR E INNOVACION",637683
"PROFESIONALES","13","PROFESOR DE EDUCACION MEDIA EN EDUCACION FÍSICA","ENTRENADOR DEPORTIVO","DEPARTAMENTO DE DEPORTES",300115
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN EDUCACION FÍSICA","ENTRENADOR DEPORTIVO","DEPARTAMENTO DE DEPORTES",308865
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ESTADISTICA","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",433811
"PROFESOR HORAS CLASES","S/G","BIOQUIMICO","HORAS CLASE","DEPARTAMENTO DE BIOLOGIA",258215
"PROFESOR HORAS CLASES","S/G","MATEMATICA","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",528730
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ESTADISTICA","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",427130
"ADMINISTRATIVO","16","SECRETARIA DE DIRECCION","SECRETARIA DE DIRECCION","DPTO INGENIERIA OBRAS CIVILES",830283
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN INGLES","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",629335
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN INGLES","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",207551
"PROFESOR HORAS CLASES","S/G","TECNICO SUPERIOR EN LA ESPECIALIDAD DE ELECTRONICA","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",344683
"PROFESOR HORAS CLASES","S/G","TECNICO SUPERIOR EN LA ESPECIALIDAD DE ELECTRONICA","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",121574
"PROFESOR HORAS CLASES","S/G","TECNICO SUPERIOR EN LA ESPECIALIDAD DE ELECTRONICA","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",114893
"PROFESOR HORAS CLASES","S/G","GEOLOGO","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",993829
"PROFESOR HORAS CLASES","S/G","MEDICO CIRUJANO","HORAS CLASE","ESCUELA DE MEDICINA",448839
"TECNICO","18","MUSICO","MUSICO","DEPARTAMENTO DE EXTENSION",475930
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ADMINISTRACION DE EMPRESAS","HORAS CLASE","DPTO CIENCIA Y TEC.DE LOS ALIM",243977
"PROFESIONALES","8","PSICOLOGO","ANALISTA ACREDITACION CARRERA","DIRECCIÓN CALIDAD Y SISTEMAS",1701190
"ACADEMICOS","4","DOCTOR EN CIENCIAS MENCION FISICA","DIR DEPARTAMENTO DE FISICA","DEPARTAMENTO DE FISICA",4309046
"PROFESOR HORAS CLASES","S/G","ANTROPOLOGO","HORAS CLASE","FACULTAD DE CIENCIAS MEDICAS",161283
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN GESTION EDUCACIONAL","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",191994
"ACADEMICOS","4","DOCTOR OF PHILOSOPHY","ACADEMICO","DPTO. DE INVEST. CIENTIFICA",3086540
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN INFORMATICA","HORAS CLASE","DPTO INGENIERIA INFORMATICA",512557
"ACADEMICOS","6","DOCTOR EN QUIMICA","ACADEMICO","DPTO. CIENCIAS DEL AMBIENTE",2640785
"PROFESIONALES","10","INGENIERO COMERCIAL","ENCARGO DE CONTROL Y GESTION","DEPTO. DE FINANZAS Y TESORERIA",1491171
"PROFESIONALES","13","ANALISTA EN POLITICAS Y ASUNTOS INTERNACIONALES","ANALISTA","FACULTAD DE HUMANIDADES",1215225
"ADMINISTRATIVO","13","SECRETARIA DE VICEDECANATO","SECRETARIA DE VICEDECANATO","FACULTAD DE QUIMICA Y BIOLOGIA",851015
"PROFESOR HORAS CLASES","S/G","ANALISTA EN POLITICAS Y ASUNTOS INTERNACIONALES","ANALISTA","DEPTO DE HISTORIA",192726
"PROFESIONALES","8","PROFESOR DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA","ANALISTA DE PROYECTOS","CITECAMP",1755192
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ADMINISTRACION Y DIRECCION DE EMPRESAS","HORAS CLASE","DPTO  INGENIERIA INDUSTRIAL",777890
"AUXILIARES","23","AUXILIAR","AUXILIAR","UNIDAD DE GESTION DEL CAMPUS",490153
"PROFESOR HORAS CLASES","S/G","PROFESOR DE INGLES","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",99337
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN MATEMATICA Y COMPUTACION","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",623648
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN MATEMATICA Y COMPUTACION","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",616967
"ACADEMICOS","4","DOCTOR EN CIENCIAS DE LA EDUCACION","ACADEMICO","VICERRECTORIA ACADÉMICA",3086540
"ACADEMICOS","4","DOCTOR OF PHILOSOPHY","ACADEMICO","DPTO. DE INVEST. CIENTIFICA",1553140
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PSICOLOGIA SOCIAL","HORAS CLASE","ESCUELA DE PSICOLOGIA",142378
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PSICOLOGIA SOCIAL","HORAS CLASE","ESCUELA DE PSICOLOGIA",291436
"PROFESOR HORAS CLASES","S/G","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",462725
"PROFESOR HORAS CLASES","S/G","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",154242
"PROFESOR HORAS CLASES","S/G","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",315166
"PROFESOR HORAS CLASES","S/G","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",308485
