"Estamento","Grado","Titulo.Oficio","Funcion.Cargo","Unidad","BrutoHaber"
"ADMINISTRATIVO","15","SECRETARIA EJECUTIVA GERENCIAL","SECRETARIA ADMINISTRATIVA","DEPARTAMENTO DE EDUCACIÓN",709881
"TECNICO","19","ASISTENTE DE MANTENCION","ASISTENTE DE MANTENCION","FACULTAD DE QUIMICA Y BIOLOGIA",579736
"ADMINISTRATIVO","12","ADMINISTRATIVO UNICIT","ADMINISTRATIVO UNICIT","UNIDAD DE COORDINACIÓN INSTIT.",721162
"PROFESIONALES","10","DISEÑADOR DE INTERIORES Y MOBILIARIO","JEFE DE LABORATORIO","FACULTAD DE INGENIERÍA",1475252
"PROFESIONALES","8","INGENIERÍA DE EJECUCIÓN AGRÍCOLA CON MENCIÓN EN GANADERÍA","ANALISTA GEST. II COORD UNICIT","UNIDAD DE COORDINACIÓN INSTIT.",1701190
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",469965
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",92656
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",185313
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",955862
"PROFESOR HORAS CLASES","S/G","MAGISTER EN HISTORIA","HORAS CLASE","DEPTO DE HISTORIA",253469
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ADMINISTRACION Y DIRECCION DE RRHH.","HORAS CLASE","PROGRAMA BACHILLERATO",448049
"ADMINISTRATIVO","17","ADMINISTRATIVO REMUNERACIONES","ADMINISTRATIVO REMUNERACIONES","DPTO. DE RECURSOS HUMANOS",605004
"ADMINISTRATIVO","17","OPERADOR DE CALDERA","OPERADOR DE CALDERA","DEPARTAMENTO DE DEPORTES",815719
"PROFESIONALES","8","TECNOLOGO EN ADMINISTRACION DE PERSONAL","JEFE DE SECCION","DEPTO. DESARROLLO DE PERSONAS",1827194
"ADMINISTRATIVO","16","SECRETARIA DE APOYO DOCENTE","SECRETARIA DE APOYO DOCENTE","ESCUELA DE MEDICINA",649591
"ADMINISTRATIVO","16","SECRETARIA DE APOYO DOCENTE","SECRETARIA DE APOYO DOCENTE","ESCUELA DE MEDICINA",21585
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",993829
"AUXILIARES","23","AUXILIAR","AUXILIAR","UNIDAD DE GESTION DEL CAMPUS",506774
"PROFESOR HORAS CLASES","S/G","MAGISTER EN CIENCIA EN LA ESPECIALIDAD DE MATEMATICA","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",284651
"ADMINISTRATIVO","16","ADMINISTRATIVO DE PROCESO","ADMINISTRATIVO DE PROCESO","UNIDAD DE COORDINACIÓN INSTIT.",637683
"PROFESIONALES","13","MEDICO VETERINARIO","ANALISTA GEST. II COORD UNICIT","UNIDAD DE COORDINACIÓN INSTIT.",1188565
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",191994
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN GEOMENSURA","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",199407
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN MATEMATICA Y COMPUTACION","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",455168
"ACADEMICOS","6","MAGISTER EN NEUROCIENCIA","ACADEMICO","VICERRECTORIA ACADÉMICA",2550387
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN FISICA Y CIENCIAS NATURALES","PROFESIONAL","DPTO. TECNOLOGIAS INDUSTRIALES",546675
"TECNICO","19","AUXILIAR DE SERVICIOS","AUXILIAR DE SERVICIOS","DEPTO DE CALIDAD VIDA ESTUDIAN",769109
"PROFESIONALES","8","TECNOLOGO EN ADMINISTRACION DE PERSONAL","JEFE DE AREA","UNIDAD DE ADQUISICIONES",1737191
"AUXILIARES","21","MAYORDOMO","MAYORDOMO","ESCUELA DE ARQUITECTURA",529318
"PROFESIONALES","14","INGENIERO DE EJECUCION EN INDUSTRIA","ANALISTA DE PROYECTOS","DPTO DE GESTIÓN DE LA INFRAEST",1147781
"ADMINISTRATIVO","15","SECRETARIA ADMINISTRATIVA","SECRETARIA ADMINISTRATIVA","DEPARTAMENTO DE EDUCACIÓN",846008
"PROFESIONALES","8","PROFESOR DE EDUCACION MEDIA EN FISICA Y CIENCIAS NATURALES","PROFESIONAL","DIRECCIÓN CALIDAD Y SISTEMAS",1912892
"TECNICO","17","TECNICO","TECNICO","ESCUELA DE MEDICINA",605004
"PROFESIONALES","5","INGENIERO COMERCIAL EN ADMINISTRACION DE EMPRESAS","ANALISTA DE LA CALIDAD","DIRECCIÓN CALIDAD Y SISTEMAS",2305074
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",993829
"PROFESOR HORAS CLASES","S/G","ESPECIALISTA EN PSIQUIATRIA","HORAS CLASE","ESCUELA DE MEDICINA",257134
"PROFESIONALES","10","TECNOLOGO EN CONTROL INDUSTRIAL","ANALISTA DE LA CALIDAD","DIRECCIÓN CALIDAD Y SISTEMAS",1491171
"PROFESIONALES","14","PROFESOR DE ESTADO EN MATEMATICA Y COMPUTACION","ENCARGADO DE LABORATORIO","DPTO  INGENIERIA INDUSTRIAL",1376964
"ACADEMICOS","2","DOCTOR EN  CIENCIAS DE LA INGENIERIA MENCION CIENCIAS DE LOS MATERIALES","ACADEMICO","DPTO INGENIERIA METALURGICA",3932454
"ACADEMICOS","4","MASTER OF ENGINEERING","ACADEMICO","DPTO INGENIERIA EN MINAS",3382100
"TECNICO","19","ASISTENTE DE LABORATORIO","ASISTENTE DE LABORATORIO","CEUS LLANQUIHUE USACH",622713
"TECNICO","18","ASISTENTE DE MANTENCION","ASISTENTE DE MANTENCION","DPTO LINGUISTICA Y LITERATURA",61470
"TECNICO","18","ASISTENTE DE MANTENCION","ASISTENTE DE MANTENCION","DPTO LINGUISTICA Y LITERATURA",596067
"PROFESOR HORAS CLASES","S/G","CONTADOR PUBLICO Y AUDITOR","HORAS CLASE","DPTO CONTABILIDAD Y AUDITOR",109636
"PROFESOR HORAS CLASES","S/G","DOCTOR EN DERECHO","HORAS CLASE","DEPARTAMENTO DE FISICA",481271
"PROFESOR HORAS CLASES","S/G","DISEÑADOR(A) INDUSTRIAL","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",362623
"PROFESOR HORAS CLASES","S/G","CONTADOR PUBLICO Y AUDITOR","HORAS CLASE","DPTO CONTABILIDAD Y AUDITOR",47863
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN PREVENCION DE RIESGOS","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",474590
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",58159
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",102955
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",384722
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN PREVENCION DE RIESGOS","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",243977
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",102955
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",189019
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA GEOGRAFICA",280009
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA INFORMATICA",420012
"ADMINISTRATIVO","17","INGENIERO EN ADMINISTRACION DE EMPRESAS CON MENCION FINANZAS","ADMINISTRATIVO DE RECURSOS HUM","DPTO. DE RECURSOS HUMANOS",605004
"PROFESIONALES","12","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA GEOGRAFICA",1450042
"PROFESOR HORAS CLASES","S/G","ARQUITECTO","HORAS CLASE","ESCUELA DE ARQUITECTURA",262961
"PROFESOR HORAS CLASES","S/G","ARQUITECTO","HORAS CLASE","ESCUELA DE ARQUITECTURA",320349
"ACADEMICOS","4","DOCTORIS PHILOSOPHIAE GRADVM","VICEDECANO INVEST FAC DE HUMAN","DEPARTAMENTO DE FILOSOFÍA",4245389
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL DE INDUSTRIAL","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",481271
"ACADEMICOS","6","QUIMICO FARMACEUTICO","ACADEMICO","VICERRECTORIA ACADÉMICA",2532307
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR DE INDUSTRIAS","HORAS CLASE","DPTO INGENIERIA EN MINAS",303739
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR DE INDUSTRIAS","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",614156
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR DE INDUSTRIAS","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",303739
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","ESCUELA DE PSICOLOGIA",130225
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","ESCUELA DE PERIODISMO",509746
"ADMINISTRATIVO","12","ADMINISTRACION DE EMPRESAS. MENCION PERSONAL","ENCARGADO(A) ADM CENTRO_COSTOS","SECRETARIA GENERAL",805921
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE FISICA",251534
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE FISICA",761279
"PROFESOR HORAS CLASES","S/G","PERIODISTA","HORAS CLASE","ESCUELA DE PERIODISMO",191994
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",202887
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",141940
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN ORIENTACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",141940
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN ORIENTACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",946808
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",135259
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PROCESAMIENTO Y GESTION DE LA INFORMACION","ANALISTA DE PROYECTOS I","DPTO INGENIERIA INFORMATICA",289089
"PROFESIONALES","10","MAGISTER EN PROCESAMIENTO Y GESTION DE LA INFORMACION","ANALISTA DE PROYECTOS I","UNIDAD DE COORDINACIÓN INSTIT.",1507090
"ADMINISTRATIVO","12","ADMINISTRATIVO ESPECIALES","ADMINISTRATIVO ESPECIALES","DIRECCIÓN DE POSTGRADO",763541
"PROFESIONALES","13","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ANALISTA EN GESTION ADM.","FACULTAD DE CIENCIA",45034
"PROFESIONALES","13","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ANALISTA EN GESTION ADM.","FACULTAD DE CIENCIA",1358235
"TECNICO","20","AYUDANTE MAESTRO DE COCINA","AYUDANTE MAESTRO DE COCINA","UNIDAD ADM. SERV. ALIMENTARIOS",577270
"ADMINISTRATIVO","17","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ADMINISTRATIVO DE REGISTRO CUR","FACULTAD DE HUMANIDADES",674012
"ADMINISTRATIVO","12","ADMINISTRATIVO ESPECIALES","ADMINISTRATIVO ESPECIALES","DIRECCIÓN DE POSTGRADO",69225
"PROFESIONALES","8","TECNICO UNIVERSITARIO EN ADMINISTRACION DE MATERIALES","CAJERO","FACULTAD DE CIENCIA",1986265
"PROFESOR HORAS CLASES","S/G","MAGISTER EN LETRAS CON MENCION EN LINGUISTICA","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",1050780
"PROFESIONALES","9","MAGISTER EN ECONOMIA FINANCIERA","JEFE DE LABORATORIO","DPTO INGENIERIA OBRAS CIVILES",1796516
"AUXILIARES","21","AUXILIAR DE SERVICIOS","AUXILIAR DE SERVICIOS","CECTA",731483
"PROFESIONALES","9","TECNOLOGO EN CONTROL INDUSTRIAL","ANALISTA DE GESTION DE PERSONA","DEPTO. DESARROLLO DE PERSONAS",1678127
"TECNICO","17","FOTOGRAFIA PUBLICITARIA","FOTOGRAFO","DEPARTAMENTO DE COMUNICACIONES",758213
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ECONOMIA FINANCIERA","JEFE DE LABORATORIO","DPTO  INGENIERIA INDUSTRIAL",911213
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",206737
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",55130
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",599919
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",206737
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",206737
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","FACULTAD DE CIENCIAS MEDICAS",154432
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","FACULTAD DE CIENCIAS MEDICAS",264069
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",252496
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",538222
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",81938
"TECNICO","19","CHOFER","CHOFER","UNIDAD DE GESTION DEL CAMPUS",622713
"ADMINISTRATIVO","16","SECRETARIADO EJECUTIVO COMPUTACIONAL","SECRETARIA DE APOYO DOCENTE","ESCUELA DE MEDICINA",673409
"TECNICO","19","CHOFER","CHOFER","UNIDAD DE GESTION DEL CAMPUS",13961
"ADMINISTRATIVO","17","ANALISTA CONTABLE","ANALISTA CONTABLE","DEPTO. DE FINANZAS Y TESORERIA",781215
"ACADEMICOS","8","ABOGADO(A)","ACADEMICO","FACULTAD DE DERECHO",522642
