"Estamento","Grado","Titulo.Oficio","Funcion.Cargo","Unidad","BrutoHaber"
"PROFESOR HORAS CLASES","S/G","DISEÑADOR(A) INDUSTRIAL","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",362623
"PROFESOR HORAS CLASES","S/G","DISEÑADOR(A) INDUSTRIAL","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",237296
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",573741
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN PREVENCION DE RIESGOS","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",718566
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",264069
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA GEOGRAFICA",142378
"PROFESIONALES","12","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA GEOGRAFICA",1464168
"ADMINISTRATIVO","17","INGENIERO EN ADMINISTRACION DE EMPRESAS CON MENCION FINANZAS","ADMINISTRATIVO DE RECURSOS HUM","DPTO. DE RECURSOS HUMANOS",605004
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA GEOGRAFICA",284755
"PROFESOR HORAS CLASES","S/G","ARQUITECTO","HORAS CLASE","ESCUELA DE ARQUITECTURA",519238
"ACADEMICOS","4","DOCTORIS PHILOSOPHIAE GRADVM","VICEDECANO INVEST FAC DE HUMAN","DEPARTAMENTO DE FILOSOFÍA",4245389
"ACADEMICOS","6","QUIMICO FARMACEUTICO","ACADEMICO","VICERRECTORIA ACADÉMICA",2532307
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR DE INDUSTRIAS","HORAS CLASE","DPTO INGENIERIA EN MINAS",303739
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR DE INDUSTRIAS","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",614156
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR DE INDUSTRIAS","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",303739
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","ESCUELA DE PSICOLOGIA",89043
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","ESCUELA DE PERIODISMO",509746
"ADMINISTRATIVO","12","ADMINISTRACION DE EMPRESAS. MENCION PERSONAL","ENCARGADO(A) ADM CENTRO_COSTOS","SECRETARIA GENERAL",805921
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION FISICA","HORAS CLASE","CARRERA LICEN CS. ACTIV. FISIC",377309
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE FISICA",1012813
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN ORIENTACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",946808
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",202887
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",135259
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN ORIENTACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",141940
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",141940
"PROFESIONALES","10","MAGISTER EN PROCESAMIENTO Y GESTION DE LA INFORMACION","ANALISTA DE PROYECTOS I","UNIDAD DE COORDINACIÓN INSTIT.",1507090
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PROCESAMIENTO Y GESTION DE LA INFORMACION","ANALISTA DE PROYECTOS I","DPTO INGENIERIA INFORMATICA",289089
"PROFESIONALES","8","TECNICO UNIVERSITARIO EN ADMINISTRACION DE MATERIALES","CAJERO","FACULTAD DE CIENCIA",1986265
"TECNICO","20","AYUDANTE MAESTRO DE COCINA","AYUDANTE MAESTRO DE COCINA","UNIDAD ADM. SERV. ALIMENTARIOS",577270
"ADMINISTRATIVO","12","ADMINISTRATIVO ESPECIALES","ADMINISTRATIVO ESPECIALES","DIRECCIÓN DE POSTGRADO",763542
"PROFESIONALES","13","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ANALISTA EN GESTION ADM.","FACULTAD DE CIENCIA",1358234
"ADMINISTRATIVO","17","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ADMINISTRATIVO DE REGISTRO CUR","FACULTAD DE HUMANIDADES",674012
"PROFESOR HORAS CLASES","S/G","MAGISTER EN LETRAS CON MENCION EN LINGUISTICA","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",1050780
"PROFESIONALES","9","TECNOLOGO EN CONTROL INDUSTRIAL","ANALISTA DE GESTION DE PERSONA","DEPTO. DESARROLLO DE PERSONAS",1678127
"PROFESIONALES","9","MAGISTER EN ECONOMIA FINANCIERA","JEFE DE LABORATORIO","DPTO INGENIERIA OBRAS CIVILES",1796516
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ECONOMIA FINANCIERA","JEFE DE LABORATORIO","DPTO  INGENIERIA INDUSTRIAL",911213
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",243977
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","FACULTAD DE CIENCIAS MEDICAS",426737
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",265772
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","ESCUELA DE PERIODISMO",191994
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",252496
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",81938
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",538222
"TECNICO","19","CHOFER","CHOFER","UNIDAD DE GESTION DEL CAMPUS",622713
"ADMINISTRATIVO","16","SECRETARIADO EJECUTIVO COMPUTACIONAL","SECRETARIA DE APOYO DOCENTE","ESCUELA DE MEDICINA",673409
"ADMINISTRATIVO","17","ANALISTA CONTABLE","ANALISTA CONTABLE","DEPTO. DE FINANZAS Y TESORERIA",781215
"ACADEMICOS","8","ABOGADO(A)","ACADEMICO","FACULTAD DE DERECHO",597158
"ACADEMICOS","6","DOCTOR EN QUIMICA","ACADEMICO","DPTO. QUIMICA DE LOS MATERIALE",2622706
"ACADEMICOS","4","MEDICO CIRUJANO","ACADEMICO","ESCUELA DE MEDICINA",2342422
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN OBRAS CIVILES","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",391098
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN GEOMENSURA","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",369742
"PROFESIONALES","8","INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA","ANALISTA INFORMATICO","FACULTAD DE INGENIERÍA",1930892
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN CLIMATIZACION","HORAS CLASE","DPTO INGENIERIA MECANICA",60218
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","ESCUELA DE PSICOLOGIA",47863
"PROFESIONALES","9","INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS","PROFESIONAL","DPTO. DE INVEST. CIENTIFICA",1829300
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","ESCUELA DE ARQUITECTURA",104896
"PROFESOR HORAS CLASES","S/G","ANTROPOLOGIA SOCIAL","HORAS CLASE","DEPTO DE HISTORIA",191994
"ACADEMICOS","6","ENFERMERA","ACADEMICO","ESCUELA DE ENFERMERIA",2658865
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PSICOLOGIA","HORAS CLASE","ESCUELA DE PSICOLOGIA",258215
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN CASTELLANO","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",199407
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",348051
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN CURRICULUM Y EVALUACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",423636
"ADMINISTRATIVO","17","SECRETARIA DE APOYO DOCENTE","SECRETARIA DE APOYO DOCENTE","DPTO LINGUISTICA Y LITERATURA",593503
"PROFESOR HORAS CLASES","S/G","DOCTOR EN EDUCACION FISICA","HORAS CLASE","CARRERA LICEN CS. ACTIV. FISIC",855010
"PROFESOR HORAS CLASES","S/G","MEDICO CIRUJANO","HORAS CLASE","ESCUELA DE MEDICINA",289809
"PROFESOR HORAS CLASES","S/G","MAGISTER EN CIENCIAS. MENCION FISICA","HORAS CLASE","DEPARTAMENTO DE FISICA",377309
"PROFESOR HORAS CLASES","S/G","INGENIERO COMERCIAL EN ECONOMIA","HORAS CLASE","DPTO DE ECONOMIA",184152
"PROFESOR HORAS CLASES","S/G","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",1202649
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",789755
"PROFESIONALES","13","DIRECTOR CORO USACH","DIRECTOR CORO USACH","DEPARTAMENTO DE EXTENSION",1215225
"TECNICO","17","ASISTENTE DE MANTENCION","ASISTENTE DE MANTENCION","VR. DE APOYO AL ESTUDIANTE",570070
"PROFESIONALES","14","TECNOLOGO EN CONTROL INDUSTRIAL","ANALISTA","UNIDAD DE ADQUISICIONES",1147781
"TECNICO","17","TECNICO","TECNICO","UNIDAD DE GESTION DEL CAMPUS",605004
"ADMINISTRATIVO","16","ADMINISTRATIVO CONTABLE","ADMINISTRATIVO CONTABLE","ADM.GRAL. FONDO SOLIDARIO CRED",697226
"ACADEMICOS","4","DOCTOR EN ESTUDIOS SOCIALES DE LA CIENCIA Y LA TECNOLOGIA","ACADEMICO","INSTITUTO DE ESTUDIOS AVANZADO",3192098
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL DE INDUSTRIAL","HORAS CLASE","DPTO  INGENIERIA INDUSTRIAL",578939
"PROFESOR HORAS CLASES","S/G","PROFESOR DE MATEMATICAS","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",1240616
"PROFESOR HORAS CLASES","S/G","DOCTOR EN MEDICINA Y CIRUGIA","HORAS CLASE","ESCUELA DE MEDICINA",474348
"PROFESOR HORAS CLASES","S/G","MATRON (A)","ACADEMICO","ESCUELA DE OBST Y PUERICULTURA",482354
"ACADEMICOS","6","MATRON (A)","ACADEMICO","VICERRECTORIA ACADÉMICA",1283494
"ACADEMICOS","6","DOCTOR EN CIENCIAS APLICADAS EN LA OPCION DE NANOCIENCIAS Y NANOTECNOLOGIAS","ACADEMICO","DEPARTAMENTO DE FISICA",2622706
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN MATEMATICA Y COMPUTACION","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",1083523
"PROFESOR HORAS CLASES","S/G","ARQUITECTO","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",362623
"ACADEMICOS","6","DOCTOR EN FÍSICA","ACADEMICO","DEPARTAMENTO DE FISICA",2640785
"ACADEMICOS","6","INGENIERO CIVIL MATEMATICO","ACADEMICO","VICERRECTORIA ACADÉMICA",2532309
"ADMINISTRATIVO","12","SECRETARIA ADMINISTRATIVA","SECRETARIA ADMINISTRATIVA","DPTO  INGENIERIA INDUSTRIAL",805921
"ACADEMICOS","4","MEDICO CIRUJANO","ACADEMICO","ESCUELA DE MEDICINA",1563654
"ACADEMICOS","6","DOCTOR EN FARMACOLOGIA","ACADEMICO","DPTO. DE INVEST. CIENTIFICA",2568466
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","UNIDAD PROMOCIÓN DE LA SALUD",81938
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","ESCUELA DE ENFERMERIA",334435
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO  INGENIERIA INDUSTRIAL",130225
"ACADEMICOS","6","PSICOLOGO","DIRECTOR ESCUELA DE PSICOLOGIA","ESCUELA DE PSICOLOGIA",4222998
"PROFESOR HORAS CLASES","S/G","PROFESOR DE INGLES","JEFE DE SECCION","DPTO LINGUISTICA Y LITERATURA",207551
"PROFESIONALES","12","RELACIONADOR PUBLICO","RELACIONADOR PUBLICO","DEPARTAMENTO DE COMUNICACIONES",1365283
"PROFESIONALES","9","PROFESOR DE INGLES","JEFE DE SECCION","DPTO LINGUISTICA Y LITERATURA",1661214
"ADMINISTRATIVO","13","SECRETARIA DE DECANATO","SECRETARIA DE DECANATO","DPTO CONTABILIDAD Y AUDITOR",837685
"PROFESOR HORAS CLASES","S/G","PROFESOR DE INGLES","JEFE DE SECCION","DPTO LINGUISTICA Y LITERATURA",415103
"PROFESOR HORAS CLASES","S/G","MASTER EN DIRECCION DE ADMINISTRACION Y FINANZAS","HORAS CLASE","DPTO INGENIERIA MECANICA",391536
"PROFESOR HORAS CLASES","S/G","MASTER EN DIRECCION DE ADMINISTRACION Y FINANZAS","HORAS CLASE","DPTO DE ADMINISTRACION",659243
"PROFESIONALES","13","BIBLIOTECOLOGO CON MENCION EN AUTOMATIZACION DE UNIDADES DE INFORMACION","ENCARGADO DE ARCHIVO CENTRAL","SECRETARIA GENERAL",1241886
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL MECANICO","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",445407
"ACADEMICOS","4","MAGISTER EN CIENCIAS MENCION COMPUTACION","ACADEMICO","DPTO MAT. Y CS. DE LA COMP.",3360988
"ACADEMICOS","6","ACADEMICO","ACADEMICO","DPTO. DE INVEST. CIENTIFICA",2532307
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL MECANICO","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",1342896
"ACADEMICOS","6","ABOGADO(A)","ACADEMICO","FACULTAD DE DERECHO",640569
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PEDAGOGIA UNIVERSITARIA","HORAS CLASE","DEPARTAMENTO DE BIOLOGIA",191994
"PROFESOR HORAS CLASES","S/G","QUIMICO","HORAS CLASE","DPTO. CIENCIAS DEL AMBIENTE",837214
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ARTES. CON MENCION EN TEORIA E HISTORIA DEL ARTE","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",623648
"PROFESIONALES","13","DOCTOR EN BIOTECNOLOGIA","ANALISTA DE GESTION II","UNIDAD DE COORDINACIÓN INSTIT.",946966
"PROFESIONALES","6","MAGISTER EN PSICOLOGIA SOCIAL APLICADA","ANALISTA DE PROYECTOS I","DPTO  INGENIERIA INDUSTRIAL",2174896
"ADMINISTRATIVO","10","ADM ESPECIALIZADO EN PEOPLESOF","ADM ESPECIALIZADO EN PEOPLESOF","UNIDAD DESARR. PROYECTOS TECN.",890373
"PROFESOR HORAS CLASES","S/G","DOCTOR EN BIOTECNOLOGIA","ANALISTA DE GESTION II","DPTO. QUIMICA DE LOS MATERIALE",531541
"PROFESOR HORAS CLASES","S/G","DOCTOR EN BIOTECNOLOGIA","ANALISTA DE GESTION II","DPTO. QUIMICA DE LOS MATERIALE",538222
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PSICOLOGIA SOCIAL APLICADA","ANALISTA DE PROYECTOS I","DPTO  INGENIERIA INDUSTRIAL",214963
"PROFESOR HORAS CLASES","S/G","MECANICA INDUSTRIAL","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",1012813
