"Estamento","Grado","Titulo.Oficio","Funcion.Cargo","Unidad","BrutoHaber"
"ACADEMICOS","6","MAGISTER EN NEUROCIENCIA","ACADEMICO","VICERRECTORIA ACADÉMICA",2602114
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN MATEMATICA Y COMPUTACION","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",529684
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN GEOMENSURA","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",199407
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",191994
"AUXILIARES","21","MAYORDOMO","MAYORDOMO","ESCUELA DE ARQUITECTURA",739744
"ADMINISTRATIVO","15","SECRETARIA ADMINISTRATIVA","SECRETARIA ADMINISTRATIVA","DEPARTAMENTO DE EDUCACIÓN",987693
"PROFESIONALES","8","PROFESOR DE EDUCACION MEDIA EN FISICA Y CIENCIAS NATURALES","PROFESIONAL","DIRECCIÓN CALIDAD Y SISTEMAS",2100529
"PROFESIONALES","14","INGENIERO DE EJECUCION EN INDUSTRIA","ANALISTA DE PROYECTOS","DPTO DE GESTIÓN DE LA INFRAEST",1335418
"PROFESIONALES","8","TECNOLOGO EN ADMINISTRACION DE PERSONAL","JEFE DE AREA","UNIDAD DE ADQUISICIONES",1889673
"TECNICO","19","AUXILIAR DE SERVICIOS","AUXILIAR DE SERVICIOS","DEPTO DE CALIDAD VIDA ESTUDIAN",843625
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN FISICA Y CIENCIAS NATURALES","PROFESIONAL","DPTO. TECNOLOGIAS INDUSTRIALES",546675
"TECNICO","17","TECNICO","TECNICO","ESCUELA DE MEDICINA",815430
"PROFESIONALES","5","INGENIERO COMERCIAL EN ADMINISTRACION DE EMPRESAS","ANALISTA DE LA CALIDAD","DIRECCIÓN CALIDAD Y SISTEMAS",2423970
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",1045556
"PROFESOR HORAS CLASES","S/G","ESPECIALISTA EN PSIQUIATRIA","HORAS CLASE","ESCUELA DE MEDICINA",257134
"PROFESIONALES","10","TECNOLOGO EN CONTROL INDUSTRIAL","ANALISTA DE LA CALIDAD","DIRECCIÓN CALIDAD Y SISTEMAS",1678808
"PROFESIONALES","14","PROFESOR DE ESTADO EN MATEMATICA Y COMPUTACION","ENCARGADO DE LABORATORIO","DPTO  INGENIERIA INDUSTRIAL",1564601
"ACADEMICOS","2","DOCTOR EN  CIENCIAS DE LA INGENIERIA MENCION CIENCIAS DE LOS MATERIALES","ACADEMICO","DPTO INGENIERIA METALURGICA",3932454
"ACADEMICOS","4","MASTER OF ENGINEERING","ACADEMICO","DPTO INGENIERIA EN MINAS",3382100
"TECNICO","19","ASISTENTE DE LABORATORIO","ASISTENTE DE LABORATORIO","CEUS LLANQUIHUE USACH",797984
"TECNICO","18","ASISTENTE DE MANTENCION","ASISTENTE DE MANTENCION","DPTO LINGUISTICA Y LITERATURA",856493
"PROFESOR HORAS CLASES","S/G","DISEÑADOR(A) INDUSTRIAL","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",437139
"PROFESOR HORAS CLASES","S/G","CONTADOR PUBLICO Y AUDITOR","HORAS CLASE","DPTO CONTABILIDAD Y AUDITOR",109636
"PROFESOR HORAS CLASES","S/G","DOCTOR EN DERECHO","HORAS CLASE","DEPARTAMENTO DE FISICA",481271
"PROFESOR HORAS CLASES","S/G","CONTADOR PUBLICO Y AUDITOR","HORAS CLASE","DPTO CONTABILIDAD Y AUDITOR",47863
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",189019
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN PREVENCION DE RIESGOS","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",243977
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",132675
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",459238
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",102955
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",102955
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN PREVENCION DE RIESGOS","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",474590
"PROFESIONALES","12","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA GEOGRAFICA",1637679
"ADMINISTRATIVO","17","INGENIERO EN ADMINISTRACION DE EMPRESAS CON MENCION FINANZAS","ADMINISTRATIVO DE RECURSOS HUM","DPTO. DE RECURSOS HUMANOS",746689
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA INFORMATICA",420012
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA GEOGRAFICA",280009
"PROFESOR HORAS CLASES","S/G","ARQUITECTO","HORAS CLASE","ESCUELA DE ARQUITECTURA",337477
"PROFESOR HORAS CLASES","S/G","ARQUITECTO","HORAS CLASE","ESCUELA DE ARQUITECTURA",320349
"ACADEMICOS","4","DOCTORIS PHILOSOPHIAE GRADVM","VICEDECANO INVEST FAC DE HUMAN","DEPARTAMENTO DE FILOSOFÍA",4245389
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL DE INDUSTRIAL","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",481271
"ACADEMICOS","6","QUIMICO FARMACEUTICO","ACADEMICO","VICERRECTORIA ACADÉMICA",2584034
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR DE INDUSTRIAS","HORAS CLASE","DPTO INGENIERIA EN MINAS",303739
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR DE INDUSTRIAS","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",303739
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR DE INDUSTRIAS","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",665883
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","ESCUELA DE PERIODISMO",509746
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","ESCUELA DE PSICOLOGIA",204741
"ADMINISTRATIVO","12","ADMINISTRACION DE EMPRESAS. MENCION PERSONAL","ENCARGADO(A) ADM CENTRO_COSTOS","SECRETARIA GENERAL",1016347
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE FISICA",761279
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN ORIENTACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",193667
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",135259
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN ORIENTACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",946808
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",202887
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",216456
"PROFESOR HORAS CLASES","S/G","PERIODISTA","HORAS CLASE","ESCUELA DE PERIODISMO",266510
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE FISICA",251534
"PROFESIONALES","10","MAGISTER EN PROCESAMIENTO Y GESTION DE LA INFORMACION","ANALISTA DE PROYECTOS I","UNIDAD DE COORDINACIÓN INSTIT.",1558817
"TECNICO","20","AYUDANTE MAESTRO DE COCINA","AYUDANTE MAESTRO DE COCINA","UNIDAD ADM. SERV. ALIMENTARIOS",787696
"PROFESIONALES","8","TECNICO UNIVERSITARIO EN ADMINISTRACION DE MATERIALES","CAJERO","FACULTAD DE CIENCIA",2173902
"ADMINISTRATIVO","17","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ADMINISTRATIVO DE REGISTRO CUR","FACULTAD DE HUMANIDADES",887650
"PROFESIONALES","13","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ANALISTA EN GESTION ADM.","FACULTAD DE CIENCIA",1545871
"ADMINISTRATIVO","12","ADMINISTRATIVO ESPECIALES","ADMINISTRATIVO ESPECIALES","DIRECCIÓN DE POSTGRADO",973968
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PROCESAMIENTO Y GESTION DE LA INFORMACION","ANALISTA DE PROYECTOS I","DPTO INGENIERIA INFORMATICA",289089
"PROFESOR HORAS CLASES","S/G","MAGISTER EN LETRAS CON MENCION EN LINGUISTICA","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",1102507
"AUXILIARES","21","AUXILIAR DE SERVICIOS","AUXILIAR DE SERVICIOS","CECTA",873168
"PROFESIONALES","9","TECNOLOGO EN CONTROL INDUSTRIAL","ANALISTA DE GESTION DE PERSONA","DEPTO. DESARROLLO DE PERSONAS",1830609
"PROFESIONALES","9","MAGISTER EN ECONOMIA FINANCIERA","JEFE DE LABORATORIO","DPTO INGENIERIA OBRAS CIVILES",1796516
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ECONOMIA FINANCIERA","JEFE DE LABORATORIO","DPTO  INGENIERIA INDUSTRIAL",911213
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",599919
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",81938
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",538222
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","FACULTAD DE CIENCIAS MEDICAS",338585
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","FACULTAD DE CIENCIAS MEDICAS",154432
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",327012
"ADMINISTRATIVO","16","SECRETARIADO EJECUTIVO COMPUTACIONAL","SECRETARIA DE APOYO DOCENTE","ESCUELA DE MEDICINA",848680
"TECNICO","19","CHOFER","CHOFER","UNIDAD DE GESTION DEL CAMPUS",833139
"ADMINISTRATIVO","17","ANALISTA CONTABLE","ANALISTA CONTABLE","DEPTO. DE FINANZAS Y TESORERIA",889316
"ACADEMICOS","8","ABOGADO(A)","ACADEMICO","FACULTAD DE DERECHO",522642
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",762761
"ACADEMICOS","6","DOCTOR EN QUIMICA","ACADEMICO","DPTO. QUIMICA DE LOS MATERIALE",2622706
"ACADEMICOS","4","MEDICO CIRUJANO","ACADEMICO","ESCUELA DE MEDICINA",2394149
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN OBRAS CIVILES","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",391098
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN GEOMENSURA","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",364726
"PROFESIONALES","8","INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA","ANALISTA INFORMATICO","FACULTAD DE INGENIERÍA",2100529
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN CLIMATIZACION","HORAS CLASE","DPTO INGENIERIA MECANICA",60218
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","ESCUELA DE PSICOLOGIA",122379
"PROFESIONALES","9","INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS","PROFESIONAL","VR INVEST. DESARR E INNOVACION",2016937
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN CASTELLANO","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",192726
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",273535
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PSICOLOGIA","HORAS CLASE","ESCUELA DE PSICOLOGIA",258215
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","ESCUELA DE ARQUITECTURA",179412
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN CURRICULUM Y EVALUACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",498152
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN CASTELLANO","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",273923
"ACADEMICOS","6","ENFERMERA","ACADEMICO","ESCUELA DE ENFERMERIA",2640785
"PROFESOR HORAS CLASES","S/G","ANTROPOLOGIA SOCIAL","HORAS CLASE","ESCUELA DE OBST Y PUERICULTURA",161283
"PROFESIONALES","5","SOCIOLOGO","DIR DE GENERO DIVERS Y EQUIDAD","DIR GENERO DIVERSIDAD Y EQUIDA",2360709
"ADMINISTRATIVO","17","SECRETARIA DE APOYO DOCENTE","SECRETARIA DE APOYO DOCENTE","DPTO LINGUISTICA Y LITERATURA",803929
"PROFESOR HORAS CLASES","S/G","SOCIOLOGO","DIR DE GENERO DIVERS Y EQUIDAD","DPTO INGENIERIA GEOGRAFICA",118648
"PROFESOR HORAS CLASES","S/G","DOCTOR EN EDUCACION FISICA","HORAS CLASE","CARRERA LICEN CS. ACTIV. FISIC",855010
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","ESCUELA DE MEDICINA",289809
"PROFESOR HORAS CLASES","S/G","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",1202649
"PROFESOR HORAS CLASES","S/G","INGENIERO COMERCIAL EN ECONOMIA","HORAS CLASE","DPTO DE ECONOMIA",109636
"PROFESOR HORAS CLASES","S/G","MAGISTER EN CIENCIAS. MENCION FISICA","HORAS CLASE","DEPARTAMENTO DE FISICA",544481
"PROFESOR HORAS CLASES","S/G","INGENIERO COMERCIAL EN ECONOMIA","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",102955
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",864271
"PROFESIONALES","13","DIRECTOR CORO USACH","DIRECTOR CORO USACH","DEPARTAMENTO DE EXTENSION",1402862
"TECNICO","17","TECNICO","TECNICO","UNIDAD DE GESTION DEL CAMPUS",815430
"ADMINISTRATIVO","16","ADMINISTRATIVO CONTABLE","ADMINISTRATIVO CONTABLE","ADM.GRAL. FONDO SOLIDARIO CRED",872497
"TECNICO","17","ASISTENTE DE MANTENCION","ASISTENTE DE MANTENCION","VR. DE APOYO AL ESTUDIANTE",703648
"PROFESIONALES","14","TECNOLOGO EN CONTROL INDUSTRIAL","ANALISTA","UNIDAD DE ADQUISICIONES",1300263
