"Estamento","Grado","Titulo.Oficio","Funcion.Cargo","Unidad","BrutoHaber"
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",199328
"PROFESIONALES","8","TECNICO UNIVERSITARIO EN ADMINISTRACION DE MATERIALES","CAJERO SON PAGO","FACULTAD DE CIENCIA",2042602
"TECNICO","20","AYUDANTE MAESTRO DE COCINA","AYUDANTE MAESTRO DE COCINA","UNIDAD ADM. SERV. ALIMENTARIOS",689108
"ADMINISTRATIVO","17","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ADMINISTRATIVO DE REGISTRO CUR","FACULTAD DE HUMANIDADES",796344
"PROFESIONALES","14","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ANALISTA EN GESTION ADM.","FACULTAD DE CIENCIA",1398186
"ADMINISTRATIVO","14","ADMINISTRATIVO","ADMINISTRATIVO","DIRECCIÓN DE POSTGRADO",816649
"PROFESOR HORAS CLASES","S/G","MAGISTER EN LETRAS CON MENCION EN LINGUISTICA","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",1117120
"TECNICO","17","FOTOGRAFIA PUBLICITARIA","FOTOGRAFO","DEPARTAMENTO DE COMUNICACIONES",869044
"PROFESIONALES","9","TECNOLOGO EN CONTROL INDUSTRIAL","ANALISTA DE GESTION DE PERSONA","DEPTO. DESARROLLO DE PERSONAS",1746538
"AUXILIARES","21","AUXILIAR DE SERVICIOS","AUXILIAR DE SERVICIOS","CECTA",853815
"PROFESIONALES","9","MAGISTER EN ECONOMIA FINANCIERA","JEFE DE LABORATORIO","DPTO INGENIERIA OBRAS CIVILES",1796516
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ECONOMIA FINANCIERA","JEFE DE LABORATORIO","DPTO  INGENIERIA INDUSTRIAL",911213
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","FACULTAD DE CIENCIAS MEDICAS",634454
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",651062
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",374828
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",81938
"TECNICO","20","CHOFER","CHOFER","UNIDAD DE GESTION DEL CAMPUS",731084
"ADMINISTRATIVO","16","SECRETARIADO EJECUTIVO COMPUTACIONAL","SECRETARIA DE APOYO DOCENTE","ESCUELA DE MEDICINA",783832
"ADMINISTRATIVO","17","ANALISTA CONTABLE","ANALISTA CONTABLE","DEPTO. DE FINANZAS Y TESORERIA",892046
"ACADEMICOS","8","ABOGADO(A)","ACADEMICO","FACULTAD DE DERECHO",522642
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",885093
"ACADEMICOS","6","DOCTOR EN QUIMICA","ACADEMICO","DPTO. QUIMICA DE LOS MATERIALE",2708030
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPTO DE HISTORIA",318032
"ACADEMICOS","4","MEDICO CIRUJANO","ACADEMICO","ESCUELA DE MEDICINA",2427746
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN OBRAS CIVILES","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",761483
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN GEOMENSURA","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",406983
"PROFESIONALES","8","INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA","ANALISTA INFORMATICO","FACULTAD DE INGENIERÍA",1998216
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","ESCUELA DE PSICOLOGIA",211375
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN CLIMATIZACION","HORAS CLASE","DPTO INGENIERIA MECANICA",60218
"PROFESIONALES","9","INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS","PROFESIONAL","VR INVEST. DESARR E INNOVACION",1897712
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN CURRICULUM Y EVALUACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",545968
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN CASTELLANO","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",289089
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","ESCUELA DE ARQUITECTURA",225375
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",390925
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN CURRICULUM Y EVALUACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",277970
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN CASTELLANO","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",569792
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PSICOLOGIA","HORAS CLASE","ESCUELA DE PSICOLOGIA",243977
"ACADEMICOS","6","ENFERMERA","ACADEMICO","ESCUELA DE ENFERMERIA",2640785
"PROFESOR HORAS CLASES","S/G","ANTROPOLOGIA SOCIAL","HORAS CLASE","DEPTO DE HISTORIA",191994
"ADMINISTRATIVO","17","SECRETARIA DE APOYO DOCENTE","SECRETARIA DE APOYO DOCENTE","DPTO LINGUISTICA Y LITERATURA",715835
"PROFESIONALES","8","SOCIOLOGO","COORDINADOR DE PROYECTOS","CENTRO DE INTEGR ING SOCIEDAD",1804024
"PROFESOR HORAS CLASES","S/G","DOCTOR EN EDUCACION FISICA","HORAS CLASE","CARRERA LICEN CS. ACTIV. FISIC",855010
"PROFESOR HORAS CLASES","S/G","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",1287973
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",261026
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",875079
"PROFESOR HORAS CLASES","S/G","INGENIERO COMERCIAL EN ECONOMIA","HORAS CLASE","DPTO DE ECONOMIA",480021
"TECNICO","17","TECNICO","TECNICO","UNIDAD DE GESTION DEL CAMPUS",727336
"AUXILIARES","21","AUXILIAR DE SERVICIOS","AUXILIAR DE SERVICIOS","VR. DE APOYO AL ESTUDIANTE",877281
"PROFESIONALES","13","DIRECTOR CORO USACH","DIRECTOR CORO USACH","DEPARTAMENTO DE EXTENSION",1287219
"PROFESIONALES","14","TECNOLOGO EN CONTROL INDUSTRIAL","ANALISTA","UNIDAD DE ADQUISICIONES",1233105
"ADMINISTRATIVO","16","ADMINISTRATIVO CONTABLE","ADMINISTRATIVO CONTABLE","ADM.GRAL. FONDO SOLIDARIO CRED",807649
"ACADEMICOS","4","DOCTOR EN ESTUDIOS SOCIALES DE LA CIENCIA Y LA TECNOLOGIA","ACADEMICO","INSTITUTO DE ESTUDIOS AVANZADO",3170986
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL DE INDUSTRIAL","HORAS CLASE","DPTO  INGENIERIA INDUSTRIAL",684954
"PROFESOR HORAS CLASES","S/G","PROFESOR DE MATEMATICAS","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",1325940
"PROFESOR HORAS CLASES","S/G","DOCTOR EN MEDICINA Y CIRUGIA","HORAS CLASE","ESCUELA DE MEDICINA",465845
"PROFESOR HORAS CLASES","S/G","MATRON (A)","ACADEMICO","ESCUELA DE OBST Y PUERICULTURA",442158
"ACADEMICOS","6","MATRON (A)","ACADEMICO","VICERRECTORIA ACADÉMICA",1368818
"ACADEMICOS","6","DOCTOR EN CIENCIAS APLICADAS EN LA OPCION DE NANOCIENCIAS Y NANOTECNOLOGIAS","ACADEMICO","DEPARTAMENTO DE FISICA",2689950
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN MATEMATICA Y COMPUTACION","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",1098137
"ACADEMICOS","6","DOCTOR EN FÍSICA","ACADEMICO","DEPARTAMENTO DE FISICA",2726109
"ADMINISTRATIVO","12","SECRETARIA ADMINISTRATIVA","SECRETARIA ADMINISTRATIVA","DPTO  INGENIERIA INDUSTRIAL",928253
"ACADEMICOS","6","DOCTOR EN FARMACOLOGIA","ACADEMICO","DPTO. DE INVEST. CIENTIFICA",2653790
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO INGENIERIA EN MINAS",283445
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","ESCUELA DE ENFERMERIA",292891
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","UNIDAD PROMOCIÓN DE LA SALUD",163698
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN GEOMENSURA","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",180491
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO  INGENIERIA INDUSTRIAL",130225
"ACADEMICOS","6","PSICOLOGO","DIRECTOR ESCUELA DE PSICOLOGIA","ESCUELA DE PSICOLOGIA",4205164
"PROFESIONALES","9","PROFESOR DE INGLES","JEFE DE SECCION","DPTO LINGUISTICA Y LITERATURA",1746538
"ADMINISTRATIVO","13","SECRETARIA DE DECANATO","SECRETARIA DE DECANATO","DPTO CONTABILIDAD Y AUDITOR",960017
"PROFESIONALES","12","RELACIONADOR PUBLICO","RELACIONADOR PUBLICO","DEPARTAMENTO DE COMUNICACIONES",1450607
"PROFESOR HORAS CLASES","S/G","PROFESOR DE INGLES","JEFE DE SECCION","DPTO LINGUISTICA Y LITERATURA",415103
"PROFESOR HORAS CLASES","S/G","MASTER EN DIRECCION DE ADMINISTRACION Y FINANZAS","HORAS CLASE","DPTO DE ADMINISTRACION",391536
"PROFESOR HORAS CLASES","S/G","MASTER EN DIRECCION DE ADMINISTRACION Y FINANZAS","HORAS CLASE","DPTO DE ADMINISTRACION",744567
"PROFESIONALES","13","BIBLIOTECOLOGO CON MENCION EN AUTOMATIZACION DE UNIDADES DE INFORMACION","ENCARGADO DE ARCHIVO CENTRAL","SECRETARIA GENERAL",1313880
"ACADEMICOS","6","ABOGADO(A)","ACADEMICO","FACULTAD DE DERECHO",636049
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL MECANICO","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",1428220
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL MECANICO","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",445407
"ACADEMICOS","6","ACADEMICO","ACADEMICO","DPTO. DE INVEST. CIENTIFICA",2617631
"ACADEMICOS","4","MAGISTER EN CIENCIAS MENCION COMPUTACION","ACADEMICO","DPTO MAT. Y CS. DE LA COMP.",3339876
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","UNIDAD PROMOCIÓN DE LA SALUD",471575
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PEDAGOGIA UNIVERSITARIA","HORAS CLASE","DEPARTAMENTO DE BIOLOGIA",562379
"ACADEMICOS","4","MAGISTER EN HISTORIA","ACADEMICO","DPTO. GESTION Y POLITICAS PUB.",3128763
"PROFESIONALES","13","DOCTOR EN BIOTECNOLOGIA","HORAS CLASE","UNIDAD DE COORDINACIÓN INSTIT.",946966
"PROFESOR HORAS CLASES","S/G","DOCTOR EN BIOTECNOLOGIA","HORAS CLASE","DPTO. QUIMICA DE LOS MATERIALE",623546
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ARTES. CON MENCION EN TEORIA E HISTORIA DEL ARTE","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",736488
"PROFESOR HORAS CLASES","S/G","DOCTOR EN BIOTECNOLOGIA","HORAS CLASE","DPTO. QUIMICA DE LOS MATERIALE",531541
"PROFESIONALES","6","MAGISTER EN PSICOLOGIA SOCIAL APLICADA","ANALISTA DE PROYECTOS I","DPTO  INGENIERIA INDUSTRIAL",2239773
"ADMINISTRATIVO","10","ADM ESPECIALIZADO EN PEOPLESOF","ADM ESPECIALIZADO EN PEOPLESOF","UNIDAD DESARR. PROYECTOS TECN.",996786
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PSICOLOGIA SOCIAL APLICADA","ANALISTA DE PROYECTOS I","DPTO  INGENIERIA INDUSTRIAL",211257
"PROFESOR HORAS CLASES","S/G","MECANICA INDUSTRIAL","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",1098137
"ADMINISTRATIVO","20","ADMINISTRATIVO DE APOYO","ADMINISTRATIVO DE APOYO","FACULTAD DE DERECHO",898120
"PROFESIONALES","10","ANALISTA DE CALIDAD","ANALISTA DE CALIDAD","DIRECCIÓN CALIDAD Y SISTEMAS",1475252
"PROFESOR HORAS CLASES","S/G","MASTER PRACTITIONER EN PROGRAMACION NEURO-LINGUISTICA","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",1031796
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL INDUSTRIAL","HORAS CLASE","DPTO  INGENIERIA INDUSTRIAL",181521
"ADMINISTRATIVO","12","ASISTENTE DE LABORATORIO","ASISTENTE DE LABORATORIO","VR. VINCULACION CON EL MEDIO",1062709
"PROFESIONALES","8","KINESIOLOGO(A)","ANALISTA GEST. II COORD UNICIT","UNIDAD DE PROYECTO UNICYT",2016514
"PROFESIONALES","13","PERIODISTA","PERIODISTA","DEPARTAMENTO DE COMUNICACIONES",1273889
"PROFESIONALES","13","BIOQUIMICO","ENCARGADO DE LABORATORIO","DEPARTAMENTO DE BIOLOGIA",970596
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN FISICA Y CIENCIAS NATURALES","HORAS CLASE","DEPARTAMENTO DE FISICA",1117120
"ACADEMICOS","6","DOCTOR(A) EN ESTUDIOS AMERICANOS EN LA ESPECIALIDAD ESTUDIOS INTERNACIONALES","JEFE CARRER LIC LING APL TRADU","VICERRECTORIA ACADÉMICA",2889432
"PROFESIONALES","8","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","JEFE DE LABORATORIO","DPTO INGENIERIA ELECTRICA",1958099
"PROFESOR HORAS CLASES","S/G","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","JEFE DE LABORATORIO","DPTO INGENIERIA ELECTRICA",616967
"PROFESOR HORAS CLASES","S/G","INGENIERO(A) DE EJECUCION EN ELECTRICIDAD","JEFE DE LABORATORIO","DPTO INGENIERIA ELECTRICA",308485
"PROFESOR HORAS CLASES","S/G","KINESIOLOGO(A)","HORAS CLASE","FACULTAD DE CIENCIAS MEDICAS",161283
"PROFESIONALES","12","TECNOLOGO EN ADMINISTRACION DE PERSONAL","PROFESIONAL","UNIDAD DE ADQUISICIONES",1627442
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","ESCUELA DE PSICOLOGIA",521879
"MEDICOS Y DENTISTAS","S/G","MEDICO CIRUJANO","MEDICO GINECOLOGO","CENTRO DE SALUD",488836
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","ESCUELA DE PSICOLOGIA",252557
"TECNICO","17","EJECUTIVO DE COBRANZAS","EJECUTIVO DE COBRANZAS","ADM.GRAL. FONDO SOLIDARIO CRED",775739
"TECNICO","18","TECNICO","TECNICO","DEPARTAMENTO DE EXTENSION",837984
"ACADEMICOS","4","INGENIERO CIVIL EN ELECTRICIDAD","ACADEMICO","DPTO INGENIERIA ELECTRICA",1606647
"TECNICO","14","COMPRADOR","COMPRADOR","UNIDAD DE ADQUISICIONES",791008
